id,popularity,budget,revenue,original_title,genres,vote_count,vote_average,release_year
362057,0.37288899999999997,0,0,Martyrs,Drama|Horror|Thriller,43,5.0,2015
137333,0.371145,0,0,Uncanny,Thriller|Drama|Science Fiction,21,6.1,2015
317198,0.370148,0,0,Bad Hair Day,TV Movie|Adventure|Comedy,21,6.5,2015
57876,0.369529,5000000,0,Area 51,Horror|Thriller|Science Fiction,82,4.4,2015
339533,0.369108,0,0,San Andreas Quake,TV Movie|Action|Science Fiction,60,3.7,2015
277546,0.36817,6000000,0,The Runner,Drama,35,4.8,2015
308457,0.367617,0,0,Advantageous,Science Fiction|Drama|Family,29,6.4,2015
306482,0.36743400000000004,0,0,Partisan,Thriller|Drama,16,5.8,2015
362105,0.36603,4400000,0,R.L. Stine's Monsterville: The Cabinet of Souls,Comedy|Horror,22,7.2,2015
245846,0.36590100000000003,10000000,17472,Strangerland,Drama|Thriller,48,5.0,2015
330112,0.329164,0,0,Ashby,Drama|Romance|Comedy,104,5.9,2015
322766,0.35982600000000003,0,0,Beautiful & Twisted,Crime|Drama|Thriller,21,5.4,2015
361931,0.35765399999999997,0,0,Ronaldo,Documentary,80,6.5,2015
318224,0.357614,0,0,Going Clear: Scientology and the Prison of Belief,Documentary,186,7.8,2015
309503,0.357567,0,0,Zipper,Thriller|Drama,30,5.5,2015
348811,0.35651900000000003,0,0,War Pigs,War|Action,26,4.9,2015
310135,0.354624,0,0,Turbo Kid,Adventure|Action|Comedy|Science Fiction,136,6.6,2015
355111,0.350858,0,0,Barbie in Rock 'N Royals,Animation|Music|Family,17,6.3,2015
335866,0.350599,0,0,Circle,Drama|Horror|Science Fiction|Thriller,167,6.1,2015
295592,0.348306,0,16661077,Monkey Kingdom,Animation|Documentary,39,6.3,2015
335970,0.34779699999999997,0,0,Joe Dirt 2: Beautiful Loser,Comedy,23,4.2,2015
366142,0.344994,0,0,Minions: The Competition,Animation,16,5.9,2015
310121,0.344549,0,7449681,I'll See You in My Dreams,Drama|Comedy,39,6.2,2015
361263,0.34253,0,0,Jesse Stone: Lost in Paradise,Drama|TV Movie|Crime|Mystery,10,5.6,2015
324308,0.5740310000000001,0,494506,Steve Jobs: The Man in the Machine,Documentary,110,6.2,2015
326923,0.33929699999999996,0,0,Babysitter's Black Book,Drama|TV Movie,18,5.9,2015
356842,0.5114310000000001,0,0,The Ones Below,Thriller,33,5.9,2015
339530,0.336453,0,0,Tremors 5: Bloodlines,Science Fiction|Action|Horror,47,5.1,2015
331190,0.336107,2000000,2801508,Captive,Crime|Drama|Thriller,55,5.7,2015
301729,0.335941,0,0,Terminus,Science Fiction|Thriller|Fantasy,39,4.6,2015
395883,0.333656,0,0,Andron,Action|Science Fiction,24,4.7,2015
356300,0.332921,0,0,How to Plan an Orgy in a Small Town,Comedy,17,4.7,2015
218784,0.330968,0,70958,Freaks of Nature,Science Fiction|Comedy|Horror,78,5.6,2015
310137,0.330484,0,0,Reversal,Thriller|Horror,54,5.4,2015
342917,0.329776,0,0,Batman Unlimited: Monster Mayhem,Action|Animation|Family,30,6.1,2015
79698,0.32910900000000004,27000000,0,The Lovers,Action|Adventure|Science Fiction|Romance,22,4.6,2015
337960,0.327373,0,0,Holding the Man,Drama,43,7.9,2015
296130,0.32706599999999997,0,0,Harbinger Down,Science Fiction|Horror,32,4.2,2015
327418,0.32705,0,0,Batman Unlimited: Animal Instincts,Action|Animation|Family,39,5.8,2015
246133,0.324666,0,0,Entertainment,Drama|Comedy,11,4.0,2015
328869,0.324515,0,0,Meadowland,Drama,17,6.4,2015
308032,0.324,0,643557,The Stanford Prison Experiment,Thriller|Drama,135,6.8,2015
329829,0.39018800000000003,0,0,The Girl King,Drama|History|Romance,12,6.1,2015
330544,0.322653,0,0,Bessie,Drama|Music|TV Movie,21,5.9,2015
299551,0.32264,0,0,The Atticus Institute,Horror,92,5.3,2015
207270,0.30035,0,0,The Hoarder,Thriller|Horror,24,4.2,2015
307946,0.318459,0,0,I Smile Back,Drama,25,5.7,2015
356905,0.315196,0,0,Oddball,Family|Adventure,15,6.1,2015
318279,0.31419899999999895,0,2334228,Meru,Adventure|Documentary,42,6.9,2015
345637,0.422901,0,0,Sanjay's Super Team,Animation,47,6.9,2015
284286,0.307395,0,3447633,Learning to Drive,Romance|Comedy|Drama,44,5.9,2015
340816,0.30591599999999997,0,0,Christmas Eve,Romance|Comedy,11,5.8,2015
206197,0.30247399999999997,0,0,The Sisterhood of Night,Mystery|Drama|Thriller,25,6.6,2015
331446,0.30134299999999997,0,0,Sharknado 3: Oh Hell No!,TV Movie|Horror|Science Fiction,68,4.5,2015
351901,0.300128,0,0,12 Rounds 3: Lockdown,Action|Thriller,18,4.5,2015
357681,0.198522,0,0,Hitting the Apex,Documentary,14,8.0,2015
333657,0.299427,0,4444,Club Life,Drama,12,6.3,2015
336845,0.298861,0,0,Cleveland Abduction,Drama|Crime,33,6.3,2015
343795,0.29875100000000004,5000000,4842699,90 Minutes in Heaven,Drama,24,5.7,2015
294562,0.298628,0,0,Lavalantula,Horror|Science Fiction|TV Movie,16,5.6,2015
306197,0.295946,0,0,Unexpected,Drama|Comedy,22,5.7,2015
297556,0.40436300000000003,3500000,0,Justice League: Throne of Atlantis,Science Fiction|Action|Animation|Adventure,142,6.5,2015
354743,0.26500999999999997,0,0,Lady Chatterley's Lover,Romance|Drama,15,6.3,2015
157422,0.292437,0,0,The Wicked Within,Horror,17,4.1,2015
316885,0.291244,0,0,Bridgend,Drama,10,5.7,2015
228973,0.29042399999999996,0,0,Backcountry,Drama|Horror|Thriller,75,5.8,2015
323967,0.289526,700000,0,Walter,Drama|Comedy,12,5.2,2015
320048,0.288598,500000,0,Ratter,Drama|Thriller|Horror,57,5.2,2015
359305,0.309811,0,0,An Inspector Calls,Drama|Thriller|Mystery,16,7.8,2015
329004,0.28626599999999996,0,0,The Survivalist,Drama|Science Fiction|Thriller,44,6.4,2015
362180,0.28336999999999996,0,0,Don't Grow Up,Horror,15,3.9,2015
343284,0.283194,2000000,0,Night Of The Living Deb,Comedy|Horror,13,5.7,2015
243752,0.282237,0,0,No Stranger Than Love,Romance|Comedy,13,4.1,2015
291866,0.280878,0,0,The Hive,Horror|Science Fiction|Thriller,15,5.5,2015
330127,0.27858299999999997,0,0,Back in Time,History|Documentary|Family,69,5.8,2015
323694,0.277844,0,0,Nina Forever,Horror|Comedy|Romance,27,4.8,2015
334028,0.277613,0,0,Some Kind Of Hate,Horror,19,3.9,2015
354924,0.277035,1000000,0,The Dead Room,Horror|Thriller,16,4.6,2015
368256,0.272995,0,0,Condemned,Horror,16,3.7,2015
324291,0.270842,0,0,Night Owls,Drama|Comedy,10,7.1,2015
347847,0.270786,0,0,The Sand,Science Fiction|Horror,10,3.9,2015
295490,0.171829,0,0,Digging for Fire,Drama,35,4.9,2015
253406,0.264997,0,0,Ten Thousand Saints,Music|Comedy|Drama,28,6.0,2015
291865,0.261932,0,0,From the Dark,Horror,22,6.1,2015
334531,0.26171700000000003,20000000,0,My All American,Drama,19,6.9,2015
324803,0.26004499999999997,0,0,Hangman,Thriller,14,3.9,2015
339355,0.202673,0,0,Larry Gaye: Renegade Male Flight Attendant,Comedy,12,5.3,2015
309304,0.259794,600000,7087452,Grandma,Drama|Comedy,81,5.6,2015
339342,0.097514,0,0,Anarchy Parlor,Horror,15,5.6,2015
306966,0.256542,0,0,Summer Camp,Horror,16,5.3,2015
226458,0.256286,0,0,Backmask,Thriller|Horror,46,4.6,2015
339148,0.255458,0,0,Already Tomorrow in Hong Kong,Romance|Comedy,23,5.4,2015
340684,0.250866,0,0,Those People,Romance|Drama,25,7.2,2015
340968,0.24959499999999998,0,0,Show Me a Hero,History|Crime|Drama,32,7.7,2015
347754,0.248964,0,0,Curve,Horror|Thriller,40,4.4,2015
326284,0.24828000000000003,7500000,0,Pound of Flesh,Action,42,5.4,2015
317144,0.24759499999999998,0,0,Cyberbully,Drama|Thriller,73,6.4,2015
277558,0.24758899999999998,0,0,Final Girl,Action|Drama|Thriller,117,4.8,2015
338928,0.24742600000000003,0,2642899,He Named Me Malala,Documentary,36,5.3,2015
291189,0.24660900000000002,0,0,The Driftless Area,Romance|Drama|Comedy|Mystery,12,5.0,2015
309425,0.245948,0,0,Do You Believe?,Fantasy|Drama,30,7.4,2015
287689,0.24495,0,0,7 Days in Hell,TV Movie|Comedy,87,6.4,2015
325189,0.243691,0,0,Teen Beach 2,Comedy|Music,62,6.4,2015
298582,0.243321,1500000,0,Full Out,History|Drama|Family,15,7.2,2015
301228,0.24207800000000002,1500000,0,Narcopolis,Thriller|Mystery|Science Fiction,20,4.4,2015
343934,0.242,0,0,Staten Island Summer,Comedy,51,5.6,2015
296025,0.24128400000000003,0,0,Safelight,Drama,13,5.8,2015
371442,0.239558,0,0,Bad Roomies,Comedy,16,5.1,2015
325173,0.23949600000000001,0,0,Close Range,Crime|Action,41,5.0,2015
282313,0.154846,0,0,The Reconstruction of William Zero,Science Fiction|Drama|Thriller,14,5.1,2015
300542,0.236709,0,0,Queen of Earth,Drama|Mystery|Thriller,33,5.6,2015
309924,0.232354,0,161820,After the Ball,Comedy,28,6.3,2015
348634,0.231337,0,0,A Christmas Detour,Comedy|TV Movie|Romance,19,7.0,2015
318044,0.22758,0,0,"What Happened, Miss Simone?",Documentary|Music,77,7.7,2015
259958,0.22537,0,0,Alex of Venice,Drama,19,6.1,2015
316715,0.22479699999999997,0,0,The Eichmann Show,Drama,29,6.2,2015
308027,0.222636,0,0,"People, Places, Things",Comedy,47,6.6,2015
279144,0.221502,0,0,"The Death of ""Superman Lives"": What Happened?",Documentary,33,6.8,2015
355020,0.22075100000000003,0,0,Winter on Fire: Ukraine's Fight for Freedom,Documentary,37,8.2,2015
323665,0.133808999999999,0,0,Ava's Possessions,Mystery|Thriller|Horror|Science Fiction,14,6.1,2015
358895,0.21960300000000002,0,30400,Being Charlie,Drama|Romance,12,6.2,2015
347548,0.21878699999999998,0,0,Containment,Thriller|Horror|Science Fiction,14,5.6,2015
353345,0.21852800000000003,0,0,The Exorcism of Molly Hartley,Horror,52,5.0,2015
323370,0.21789,0,0,The Diabolical,Horror|Science Fiction|Thriller,36,4.3,2015
337958,0.355707,0,0,Last Cab to Darwin,Comedy|Drama|Romance,11,7.0,2015
333674,0.217288,0,0,Intruders,Drama|Thriller|Horror,77,5.8,2015
301728,0.215864,0,0,Infini,Horror|Science Fiction|Thriller,90,5.0,2015
366018,0.21538600000000002,0,0,A Christmas Melody,Romance|Music|TV Movie|Comedy,12,5.5,2015
256030,0.214563,0,0,Muck,Horror,21,3.3,2015
356149,0.21287199999999998,0,0,Robert the Doll,Horror,17,2.6,2015
300666,0.21254,0,0,Bravetown,Drama|Music,42,6.2,2015
347642,0.21176799999999998,0,0,Bite,Horror,11,4.9,2015
373558,0.209036,0,0,Taylor Swift: The 1989 World Tour - Live,Documentary|Music,15,7.6,2015
367326,0.20849099999999998,0,0,Cosmic Scrat-tastrophe,Science Fiction|Comedy|Animation|Family,33,7.7,2015
329205,0.230913,0,0,Ghoul,Thriller|Horror,18,4.9,2015
386501,0.207366,0,0,Waffle Street,Drama|Comedy,25,6.4,2015
321769,0.20713299999999998,0,0,Deep Web,Documentary,47,6.9,2015
251471,0.206155,650000,0,A LEGO Brickumentary,Documentary,49,6.5,2015
174340,0.20531799999999997,0,0,Richard Pryor: Omit the Logic,Documentary,14,6.7,2015
309298,0.20435599999999998,0,0,Don Verdean,Comedy,26,4.0,2015
285840,0.203224,0,0,The Editor,Mystery|Horror|Comedy,18,6.0,2015
308077,0.29922600000000005,0,0,Nasty Baby,Drama,12,5.0,2015
321109,0.20169600000000001,0,0,Bitter Lake,Documentary,19,7.8,2015
341886,0.260306,0,0,June,Science Fiction|Horror,14,4.0,2015
308024,0.335255,0,1100000,The Overnight,Mystery|Comedy,89,5.9,2015
356216,0.19957,2500000,0,The Rise of the Krays,Crime,11,4.7,2015
311615,0.198261,0,0,Smosh: The Movie,Comedy|Action|Adventure,67,5.3,2015
333873,0.19778800000000002,0,0,Keepers of the Covenant: Making Exodus: Gods and Kings,Documentary,14,5.5,2015
362154,0.197239,0,0,è§£æ•‘å´å…ˆç”Ÿ,Thriller|Crime,19,6.4,2015
293941,0.195324,0,0,The Quiet Hour,Drama|Science Fiction|Thriller,11,5.3,2015
360203,0.253157,0,0,Lost in the Sun,Action|Crime|Drama|Thriller,31,5.5,2015
294132,0.193323,0,104507,Results,Comedy,32,5.1,2015
301629,0.193063,0,0,Addicted to Fresno,Comedy,14,4.8,2015
331592,0.19254000000000002,0,0,Listening,Drama|Thriller|Science Fiction,18,5.3,2015
342464,0.19153399999999998,0,0,Jack of the Red Hearts,Drama|Family,13,7.0,2015
332976,0.189135,0,0,Absolution,Thriller|Action|Adventure|Crime,21,5.0,2015
367551,0.28365,0,0,American Hero,Action|Comedy|Science Fiction,31,5.2,2015
353610,0.270408,0,0,The Condemned 2,Action,13,4.0,2015
316410,0.33408499999999997,0,0,Bound,Thriller|Drama,21,3.1,2015
106845,0.13631,9500000,0,Re-Kill,Horror|Science Fiction,17,4.7,2015
339362,0.18198699999999998,0,0,SuperBob,Action|Comedy|Romance,11,5.4,2015
323966,0.179636,0,0,A Hitman in London,Crime|Action,10,4.6,2015
354857,0.087904,3000000,0,Regular Show: The Movie,Comedy|TV Movie|Animation|Science Fiction,27,7.4,2015
333653,0.176744,0,0,If There Be Thorns,TV Movie|Drama,11,5.4,2015
323366,0.176463,0,0,Pod,Thriller|Horror|Mystery,20,4.2,2015
75861,0.253949,3400000,0,To Write Love on Her Arms,Drama|Music,32,6.9,2015
283698,0.172245,0,6921,Hungry Hearts,Drama,21,6.2,2015
363889,0.170743,0,0,The Funhouse Massacre,Comedy|Horror,13,6.1,2015
329020,0.170566,0,0,Extraordinary Tales,Horror|Animation|Mystery,11,5.4,2015
323272,0.7310220000000001,3000000,67790117,War Room,Drama,57,6.9,2015
343921,0.168354,0,0,A Deadly Adoption,Drama|Thriller,25,4.4,2015
361671,0.129455,0,0,Ellis,Drama,15,7.2,2015
346494,0.16414,0,0,Coconut Hero,Comedy|Drama,10,7.4,2015
321974,0.162526,0,0,Janis: Little Girl Blue,Documentary|Music,31,7.5,2015
363757,0.162465,0,0,Io che amo solo te,Romance|Comedy,36,5.2,2015
328820,0.15831099999999898,0,0,Unknown Caller,Thriller,14,6.2,2015
359255,0.158021,0,0,The Inhabitants,Thriller|Horror,10,3.5,2015
355178,0.157172,0,0,Amy Schumer: Live at the Apollo,Comedy,17,7.5,2015
310491,0.156851,0,0,Glassland,Drama,24,3.5,2015
319096,0.154161,0,0,Whitney,Romance|Drama|Music,18,4.7,2015
285024,0.153023,0,0,Heaven Knows What,Drama,12,6.9,2015
360341,0.150713,0,0,Keith Richards: Under the Influence,Music|Documentary,13,6.4,2015
329556,0.14964,1000000,0,Landmine Goes Click,Action|Crime|Drama|Thriller,13,5.7,2015
241927,0.14811,0,0,Hellions,Horror,30,3.5,2015
347751,0.147319,0,0,13 Cameras,Drama|Horror,11,6.2,2015
287692,0.146266,0,0,Bastard,Horror,10,6.2,2015
321668,0.145945,0,0,Strange Blood,Science Fiction|Horror,22,4.1,2015
315024,0.145489,0,0,Jurassic City,Action|Science Fiction,13,5.7,2015
323674,0.270378,0,0,6 Years,Romance|Drama,182,5.5,2015
345944,0.14463900000000002,0,0,I Am Chris Farley,Documentary,27,7.0,2015
300686,0.143703,0,0,Chloe and Theo,Drama,12,6.7,2015
324253,0.143042,0,0,All Things Must Pass,Documentary,22,7.0,2015
395560,0.142759,1300000,0,Capsule,Drama|History|Thriller|Science Fiction,11,5.3,2015
312827,0.12159400000000001,0,28281,The Nightmare,Horror|Documentary,58,5.7,2015
308084,0.266117,0,0,Tangerine,Comedy|Drama,102,7.0,2015
268725,0.13952699999999899,0,0,Nightlight,Thriller|Horror,19,3.9,2015
308361,0.139356,0,0,"Stockholm, Pennsylvania",Drama|Thriller,14,4.9,2015
327029,0.138353,0,0,Power/Rangers,Action|Adventure|Science Fiction,93,7.4,2015
249916,0.138068,0,0,Appropriate Behavior,Romance|Comedy|Drama,18,5.8,2015
331161,0.236145,0,0,See You In Valhalla,Drama|Comedy,25,5.6,2015
339065,0.137772,0,0,The True Cost,Documentary,39,7.6,2015
244563,0.137133,0,0,"Kumiko, the Treasure Hunter",Drama,65,6.2,2015
360605,0.136098,0,0,Invisible Sister,Fantasy|Adventure|Comedy,44,6.5,2015
315855,0.135554,0,0,The Forbidden Room,Romance|Comedy|Drama|Mystery,13,5.7,2015
319152,0.135074,0,0,Finders Keepers,Documentary,17,5.7,2015
369058,0.133921,0,0,Merry Kissmas,Romance|TV Movie,10,7.6,2015
347762,0.13173900000000002,0,0,Most Likely to Die,Horror,12,4.2,2015
325113,0.129104,0,0,A Girl Like Her,Drama,49,7.3,2015
336167,0.127432,0,0,Private Number,Mystery|Horror|Thriller,12,3.5,2015
320996,0.126594,0,0,Iliza Shlesinger: Freezing Hot,Comedy,14,6.6,2015
312797,0.126187,0,0,The Barber,Thriller,27,5.8,2015
312804,0.12478399999999999,0,0,James White,Drama,23,5.2,2015
339751,0.124481,0,0,Hitchcock/Truffaut,Documentary,33,7.2,2015
333350,0.12254300000000001,0,0,A Faster Horse,Documentary,12,8.0,2015
351043,0.137954,3000000,0,Amnesiac,Thriller|Mystery|Drama|Horror,29,4.1,2015
224972,0.114264,0,0,The Mask You Live In,Documentary,11,8.9,2015
295595,0.11302999999999999,0,0,Soaked in Bleach,Music|Drama|Documentary|Crime,53,7.2,2015
371758,0.112284,0,0,And Then There Were None,Mystery|Drama,37,7.7,2015
317981,0.11095999999999999,0,0,Bloodsucking Bastards,Comedy|Horror,27,5.5,2015
309889,0.110431,0,0,The Culling,Horror|Thriller,15,3.2,2015
333103,0.11013599999999901,0,0,Comedy Central Roast of Justin Bieber,Comedy,31,7.0,2015
263105,0.11004000000000001,0,0,Boy Meets Girl,Drama|Romance|Comedy,22,7.4,2015
319076,0.10968900000000001,0,0,Listen to Me Marlon,Documentary,23,7.0,2015
309063,0.138559,0,0,The Ouija Experiment 2: Theatre of Death,Horror,10,2.4,2015
278247,0.10808,0,0,Walt Before Mickey,Drama,33,6.2,2015
355131,0.108072,0,0,Sense8: Creating the World,Documentary|Science Fiction,12,7.5,2015
332839,0.10675699999999999,0,0,Big Sky,Thriller|Drama,10,4.2,2015
367215,0.106091,0,0,The Fear of 13,Thriller|Documentary,19,8.2,2015
261860,0.213957,0,0,Dior and I,Documentary,36,7.5,2015
362434,0.101543,0,0,Ominous,Horror,10,5.1,2015
371759,0.068741,0,0,Doctor Who: The Husbands of River Song,Drama|Science Fiction|Comedy,31,8.0,2015
316761,0.101426,0,0,Call Me Lucky,Documentary,14,7.3,2015
341077,0.101155,0,0,Tiger House,Thriller|Drama|Action|Crime,44,5.3,2015
321160,0.10091,0,0,With This Ring,Comedy|Romance,14,6.5,2015
330037,0.099678,0,0,Brothers,Family|Action|Drama,20,6.3,2015
347944,0.09779,0,0,Anguish,Horror,17,3.8,2015
373977,0.031635,0,0,Childhood's End,Thriller|TV Movie|Science Fiction|Drama,21,6.2,2015
279972,0.097214,0,0,Digging Up the Marrow,Thriller|Mystery|Horror|Fantasy,33,5.4,2015
306952,0.096624,0,0,Naomi and Ely's No Kiss List,Comedy|Drama|Romance,149,6.0,2015
339060,0.096299,0,0,The Cokeville Miracle,Mystery|Drama|History|Family|Thriller,13,5.1,2015
362439,0.093462,0,0,They Found Hell,Horror,10,4.6,2015
355600,0.093212,0,0,Junun,Music|Documentary,11,7.3,2015
346170,0.100069,0,0,The Chosen,Horror|Thriller,20,5.2,2015
308447,0.090238,0,0,The Flintstones & WWE: Stone Age Smackdown,Animation|Comedy|Family,12,5.5,2015
348035,0.090045,0,0,Chris Tucker: Live,Comedy,19,6.7,2015
298032,0.088912,0,0,VANish,Crime|Thriller|Action|Horror,17,4.0,2015
371833,0.088764,0,0,Harry Price: Ghost Hunter,Drama|Horror,10,5.3,2015
295886,0.083912,1900000,0,Brotherly Love,Drama,11,7.4,2015
300654,0.28312800000000005,0,0,Wildlike,Thriller|Adventure|Drama,25,6.5,2015
365717,0.082569,0,0,The Audition,Comedy,10,6.1,2015
321594,0.082444,0,0,Louis C.K.: Live at The Comedy Store,Comedy,35,7.7,2015
307931,0.081956,0,1301696,The Wolfpack,Documentary,82,6.9,2015
340247,0.156386,0,0,The Challenger,Action|Drama,13,5.3,2015
326665,0.08182,0,0,Aziz Ansari: Live at Madison Square Garden,Comedy,35,7.1,2015
332706,0.080974,0,0,Bleeding Heart,Drama,19,4.8,2015
333377,0.0807539999999999,0,44695,Requiem for the American Dream,Documentary,24,7.8,2015
275696,0.0794909999999999,0,0,3 Nights in the Desert,Drama,11,3.8,2015
326247,0.078363,0,0,The House on Pine Street,Drama|Horror,10,3.8,2015
333287,0.077836,0,0,Slow Learners,Romance|Comedy,17,6.0,2015
318973,0.077252,0,0,Welcome to Leith,Thriller|Crime|Documentary,15,6.7,2015
273899,0.07610900000000001,13500000,187674,Stonewall,Drama,14,5.6,2015
321039,0.190385,0,0,The Phoenix Incident,Horror|Thriller|Science Fiction,11,5.9,2015
345468,0.073883,0,0,Contracted: Phase II,Drama|Horror|Thriller,20,5.0,2015
269033,0.070776,10,0,Penis Boy,Comedy|Drama,15,3.3,2015
319091,0.06253600000000001,0,0,The Hunting Ground,Documentary,39,7.8,2015
323435,0.061776,0,0,One & Two,Thriller|Drama|Fantasy,11,5.0,2015
318225,0.0608,0,0,Tig,Documentary,25,7.2,2015
363480,0.059942999999999996,0,0,Christmas Incorporated,Drama|TV Movie,13,6.9,2015
291290,0.0552419999999999,0,0,Submerged,Thriller|Drama,11,4.6,2015
352552,0.054827999999999995,0,0,Hurricane of Fun: The Making of Wet Hot,Documentary,13,6.8,2015
343981,0.052542,0,0,Gascoigne,Documentary,11,6.0,2015
366929,0.0522169999999999,0,0,One Soldier's Story: The Journey of American Sniper,Romance|War|Documentary|Drama,14,5.6,2015
341051,0.028725,0,0,Deep Dark,Horror,11,4.6,2015
319067,0.051262,1000000,0,Best of Enemies,Documentary|History,48,7.2,2015
332177,0.051107,0,0,Vendetta,Action,22,5.9,2015
254800,0.049351,0,0,Breaking Through,Music|Drama,13,5.7,2015
291151,0.048863,0,0,The Stranger,Drama|Thriller|Horror|Mystery,20,4.9,2015
332479,0.047256,0,0,Star Wars: TIE Fighter,Science Fiction|Action|Animation,29,7.6,2015
299780,0.046452999999999994,0,0,Dough,Drama|Comedy,15,4.9,2015
348296,0.03884,0,0,The Bad Education Movie,Comedy,23,5.2,2015
357974,0.038804000000000005,0,0,Student Bodies,Comedy,14,6.0,2015
347258,0.037487,0,0,The Subjects,Thriller|Science Fiction,12,4.7,2015
